steamId,releaseDate,year,month,firstTimeStamp,firstSales,monthlySalesGrowth
307780,2015-04-13,2024,4,2024-04-01 00:18:10,2112131,6473
307780,2015-04-13,2024,5,2024-05-02 00:03:57,2124166,12035
307780,2015-04-13,2024,6,2024-06-01 00:22:55,2126107,1941
307780,2015-04-13,2024,7,2024-07-01 22:28:59,2139369,13262
307780,2015-04-13,2024,8,2024-08-01 19:23:18,2157574,18205
307780,2015-04-13,2024,9,2024-09-01 20:26:32,2159730,2156
307780,2015-04-13,2024,10,2024-10-01 20:16:21,2161248,1518
1245620,2022-02-24,2022,2,2022-02-24 21:00:00,1941155,1941155
1245620,2022-02-24,2022,3,2022-03-01 21:00:00,1941447,292
1245620,2022-02-24,2022,4,2022-04-01 20:00:00,5061847,3120400
1245620,2022-02-24,2022,5,2022-05-01 20:00:00,5732341,670494
1245620,2022-02-24,2022,6,2022-06-01 20:00:00,6007257,274916
1245620,2022-02-24,2022,7,2022-07-01 20:00:00,6230360,223103
1245620,2022-02-24,2022,8,2022-08-01 20:00:00,6360038,129678
1245620,2022-02-24,2022,9,2022-09-01 20:00:00,6503129,143091
1245620,2022-02-24,2022,10,2022-10-01 20:00:00,6591916,88787
1245620,2022-02-24,2022,11,2022-11-01 20:00:00,6673543,81627
1245620,2022-02-24,2022,12,2022-12-01 21:00:00,7206596,533053
1245620,2022-02-24,2023,1,2023-01-02 21:29:55,7862474,655878
1245620,2022-02-24,2023,2,2023-02-01 21:43:17,8663772,801298
1245620,2022-02-24,2023,3,2023-03-01 21:32:42,8745002,81230
1245620,2022-02-24,2023,4,2023-04-01 20:41:10,8804018,59016
1245620,2022-02-24,2023,5,2023-05-01 21:22:03,8854349,50331
1245620,2022-02-24,2023,6,2023-06-01 21:44:19,8904247,49898
1245620,2022-02-24,2023,7,2023-07-01 22:10:30,9041734,137487
1245620,2022-02-24,2023,8,2023-08-01 21:23:36,9418072,376338
1245620,2022-02-24,2023,9,2023-09-01 21:31:10,9457329,39257
1245620,2022-02-24,2023,10,2023-10-01 21:41:01,9487044,29715
1245620,2022-02-24,2023,11,2023-11-01 21:51:05,9761554,274510
1245620,2022-02-24,2023,12,2023-12-01 23:02:23,9786323,24769
